data_hora,token,SKU,GMV,Quantity,Brand
"May 29, 2025, 10:03:53 AM",35250593209765058972590014014450918360850983,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 29, 2025, 10:03:53 AM",35250593209765058972590014014450918360850983,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 20, 2025, 11:51:49 AM",35250593209765058972590014010740551194270376,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 20, 2025, 9:11:00 AM",35250593209765058972590014010740550956128696,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 20, 2025, 9:11:00 AM",35250593209765058972590014010740550956128696,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 15, 2025, 9:02:30 AM",35250593209765058972590014010740545614085423,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 8, 2025, 6:09:22 PM",35250593209765058972590014010740537699810038,,,,
"May 7, 2025, 12:39:05 PM",35250593209765058972590014010740535486333260,,,,
"May 7, 2025, 12:39:05 PM",35250593209765058972590014010740535486333260,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 13, 2025, 11:08:44 AM",35250593209765058972590014010740543673113920,,,,
"May 26, 2025, 7:20:02 PM",35250593209765058972590014010740558165478123,,,,
"May 16, 2025, 11:00:27 AM",35250593209765058972590014010740547211800171,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 26, 2025, 9:38:05 AM",35250593209765058972590014010740557437500540,,,,
"May 16, 2025, 10:11:43 AM",35250593209765058972590014010740547127028765,,,,
"May 18, 2025, 2:11:35 PM",35250593209765058972590014010740549841289367,,,,
"May 27, 2025, 10:02:45 AM",35250593209765058972590014010740558655423783,,,,
"May 19, 2025, 12:19:20 PM",35250593209765058972590014010740550231848021,,,,
"May 7, 2025, 3:25:04 PM",35250593209765058972590014010740535843115943,,,,
"May 20, 2025, 9:26:51 AM",35250593209765058972590014010740550974148466,,,,
"May 16, 2025, 9:43:48 AM",35250593209765058972590014010740547042996031,,,,
"May 25, 2025, 1:32:27 PM",35250593209765058972590014010740556898326809,,,,
"May 27, 2025, 12:07:16 PM",35250593209765058972590014010740558809138633,,,,
"May 20, 2025, 11:51:49 AM",35250593209765058972590014010740551194270376,,,,
"May 20, 2025, 9:11:00 AM",35250593209765058972590014010740550956128696,,,,
"May 16, 2025, 10:11:43 AM",35250593209765058972590014010740547127028765,,,,
"May 20, 2025, 11:51:49 AM",35250593209765058972590014010740551194270376,,,,
"May 27, 2025, 12:29:36 PM",35250593209765058972590014010740558832151527,,,,
"May 26, 2025, 12:54:19 PM",35250593209765058972590014010740557731223583,,,,
"May 18, 2025, 2:11:35 PM",35250593209765058972590014010740549841289367,,,,
"May 27, 2025, 2:31:50 PM",35250593209765058972590014010740559013990539,,,,
"May 20, 2025, 9:11:00 AM",35250593209765058972590014010740550956128696,,,,
"May 20, 2025, 11:18:47 AM",35250593209765058972590014010740551140439607,,,,
"May 25, 2025, 6:43:20 PM",35250593209765058972590014010740557242754209,,,,
"May 16, 2025, 11:00:27 AM",35250593209765058972590014010740547211800171,,,,
"May 24, 2025, 12:49:31 PM",35250593209765058972590014010740555715871510,,,,
"May 13, 2025, 12:16:37 PM",35250593209765058972590014010740543763057166,,,,
"May 14, 2025, 11:42:31 AM",35250593209765058972590014010740544781905910,,,,
"May 20, 2025, 10:52:22 AM",35250593209765058972590014010740551086069339,,,,
"May 14, 2025, 9:08:29 PM",35250593209765058972590014010740545476115772,,,,
"May 14, 2025, 1:29:31 PM",35250593209765058972590014010740544958938348,,,,
"May 19, 2025, 6:52:00 PM",35250593209765058972590014010740550715814656,,,,
"May 25, 2025, 11:26:55 AM",35250593209765058972590014010740556666437571,,,,
"May 20, 2025, 10:52:22 AM",35250593209765058972590014010740551086069339,,,,
"May 24, 2025, 11:09:07 AM",35250593209765058972590014010740555552727157,,,,
"May 14, 2025, 5:05:42 PM",35250593209765058972590014010740545194520700,,,,
"May 20, 2025, 12:45:31 PM",35250593209765058972590014010740551313719215,,,,
"May 9, 2025, 11:06:38 AM",35250593209765058972590014010740538428372601,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 19, 2025, 7:01:10 PM",35250593209765058972590014010740550738219100,,,,
"May 8, 2025, 3:49:43 PM",35250593209765058972590014010740537415484246,,,,
"May 7, 2025, 9:52:03 AM",35250593209765058972590014010740535209338365,,,,
"May 9, 2025, 6:21:18 PM",35250593209765058972590014010740539407704557,,,,
"May 7, 2025, 12:39:05 PM",35250593209765058972590014010740535486333260,,,,
"May 7, 2025, 11:39:54 AM",35250593209765058972590014010740535377705370,,,,
"May 9, 2025, 11:14:16 AM",35250593209765058972590014010740538449159001,,,,
"May 7, 2025, 2:45:36 PM",35250593209765058972590014010740535743870847,,,,
"May 7, 2025, 9:47:48 PM",35250593209765058972590014010740536430545490,,,,
"May 10, 2025, 11:02:13 AM",35250593209765058972590014010740540216930793,,,,
"May 8, 2025, 7:55:00 AM",35250593209765058972590014010740536442043893,,,,
"May 8, 2025, 3:49:43 PM",35250593209765058972590014010740537415484246,,,,
"May 9, 2025, 5:57:11 PM",35250593209765058972590014010740539333035665,,,,
"May 7, 2025, 9:46:48 AM",35250593209765058972590014010740535172743679,,,,
"May 7, 2025, 7:44:04 PM",35250593209765058972590014010740536195043191,,,,
"May 8, 2025, 3:11:20 PM",35250593209765058972590014010740537325083030,,,,
"May 9, 2025, 11:06:38 AM",35250593209765058972590014010740538428372601,,,,
"May 7, 2025, 8:39:11 PM",35250593209765058972590014010740536292191604,,,,
"May 14, 2025, 9:04:42 AM",35250593209765058972590014010740544540984464,,,,
"May 14, 2025, 8:48:59 AM",35250593209765058972590014010740544503831242,,,,
"May 9, 2025, 10:54:07 AM",35250593209765058972590014010740538395674825,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 29, 2025, 10:03:53 AM",35250593209765058972590014014450918360850983,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 13, 2025, 1:24:25 PM",35250593209765058972590014010740543859268885,,,,
"May 15, 2025, 9:43:43 AM",35250593209765058972590014010740545665641293,,,,
"May 19, 2025, 1:46:59 PM",35250593209765058972590014010740550360483950,,,,
"May 27, 2025, 1:20:12 PM",35250593209765058972590014010740558903253637,,,,
"May 13, 2025, 1:24:25 PM",35250593209765058972590014010740543859268885,,,,
"May 19, 2025, 8:21:58 AM",35250593209765058972590014010740549934049706,,,,
"May 8, 2025, 4:41:44 PM",35250593209765058972590014010740537502232784,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 13, 2025, 10:13:41 AM",35250593209765058972590014010740543582003633,,,,
"May 14, 2025, 7:34:28 AM",35250593209765058972590014010740544368213426,,,,
"May 7, 2025, 12:39:05 PM",35250593209765058972590014010740535486333260,,,,
"May 27, 2025, 2:31:50 PM",35250593209765058972590014010740559013990539,,,,
"May 26, 2025, 9:31:42 PM",35250593209765058972590014010740558348520870,,,,
"May 7, 2025, 10:53:10 AM",35250593209765058972590014010740535327030972,,,,
"May 25, 2025, 10:59:54 AM",35250593209765058972590014010740556631064337,,,,
"May 10, 2025, 7:21:49 AM",35250593209765058972590014010740539788991662,,,,
"May 13, 2025, 12:16:37 PM",35250593209765058972590014010740543763057166,,,,
"May 10, 2025, 10:44:03 AM",35250593209765058972590014010740540174241197,,,,
"May 20, 2025, 9:26:51 AM",35250593209765058972590014010740550974148466,,,,
"May 20, 2025, 11:18:47 AM",35250593209765058972590014010740551140439607,,,,
"May 13, 2025, 8:02:10 AM",35250593209765058972590014010740543314217549,,,,
"May 24, 2025, 9:14:09 AM",35250593209765058972590014010740555379611300,,,,
"May 7, 2025, 5:53:04 PM",35250593209765058972590014010740536036055560,,,,
"May 14, 2025, 5:05:42 PM",35250593209765058972590014010740545194520700,,,,
"May 15, 2025, 9:10:06 AM",35250593209765058972590014010740545626263496,,,,
"May 13, 2025, 1:27:37 PM",35250593209765058972590014010740543872741734,,,,
"May 7, 2025, 10:59:31 AM",35250593209765058972590014010740535347431611,,,,
"May 7, 2025, 4:48:32 PM",35250593209765058972590014010740535979194519,,,,
"May 29, 2025, 10:03:53 AM",35250593209765058972590014014450918360850983,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 18, 2025, 2:11:35 PM",35250593209765058972590014010740549841289367,,,,
"May 19, 2025, 12:50:16 PM",35250593209765058972590014010740550274500760,,,,
"May 20, 2025, 11:51:49 AM",35250593209765058972590014010740551194270376,,,,
"May 8, 2025, 3:11:20 PM",35250593209765058972590014010740537325083030,,,,
"May 20, 2025, 11:51:49 AM",35250593209765058972590014010740551194270376,,,,
"May 25, 2025, 1:32:27 PM",35250593209765058972590014010740556898326809,,,,
"May 15, 2025, 2:30:14 PM",35250593209765058972590014010740546148364332,,,,
"May 25, 2025, 9:50:12 AM",35250593209765058972590014010740556522760146,,,,
"May 20, 2025, 11:51:49 AM",35250593209765058972590014010740551194270376,,,,
"May 20, 2025, 9:26:51 AM",35250593209765058972590014010740550974148466,,,,
"May 20, 2025, 9:42:14 AM",35250593209765058972590014010740550998314480,,,,
"May 19, 2025, 7:01:10 PM",35250593209765058972590014010740550738219100,,,,
"May 24, 2025, 9:06:17 AM",35250593209765058972590014010740555350265519,,,,
"May 24, 2025, 9:31:16 AM",35250593209765058972590014010740555407376306,,,,
"May 24, 2025, 12:23:00 PM",35250593209765058972590014010740555669930645,,,,
"May 7, 2025, 10:33:38 AM",35250593209765058972590014010740535293657110,,,,
"May 25, 2025, 5:40:51 PM",35250593209765058972590014010740557229152160,,,,
"May 19, 2025, 8:21:58 AM",35250593209765058972590014010740549934049706,,,,
"May 19, 2025, 10:31:26 AM",35250593209765058972590014010740550101894422,,,,
"May 15, 2025, 11:44:50 AM",35250593209765058972590014010740545906743501,,,,
"May 27, 2025, 10:02:45 AM",35250593209765058972590014010740558655423783,,,,
"May 13, 2025, 8:02:10 AM",35250593209765058972590014010740543314217549,,,,
"May 26, 2025, 7:08:10 PM",35250593209765058972590014010740558158370746,,,,
"May 16, 2025, 1:02:05 PM",35250593209765058972590014010740547357184700,,,,
"May 15, 2025, 9:01:54 AM",35250593209765058972590014010740545607271020,,,,
"May 13, 2025, 10:13:41 AM",35250593209765058972590014010740543582003633,,,,
"May 13, 2025, 1:27:37 PM",35250593209765058972590014010740543872741734,,,,
"May 20, 2025, 9:54:26 AM",35250593209765058972590014010740551019238256,,,,
"May 26, 2025, 9:31:42 PM",35250593209765058972590014010740558348520870,,,,
"May 19, 2025, 5:18:39 PM",35250593209765058972590014010740550627146139,,,,
"May 19, 2025, 12:38:25 PM",35250593209765058972590014010740550240012879,,,,
"May 14, 2025, 9:35:25 PM",35250593209765058972590014010740545496825392,,,,
"May 24, 2025, 12:53:55 PM",35250593209765058972590014010740555748789090,,,,
"May 24, 2025, 12:40:52 PM",35250593209765058972590014010740555697424104,,,,
"May 26, 2025, 9:54:36 AM",35250593209765058972590014010740557487310320,,,,
"May 24, 2025, 4:48:58 PM",35250593209765058972590014010740556083500935,,,,
"May 13, 2025, 11:41:44 AM",35250593209765058972590014010740543717693942,,,,
"May 27, 2025, 5:27:46 PM",35250593209765058972590014010740559275304187,,,,
"May 27, 2025, 9:42:21 AM",35250593209765058972590014010740558583475111,,,,
"May 25, 2025, 1:58:39 PM",35250593209765058972590014010740556912256051,,,,
"May 19, 2025, 8:29:10 PM",35250593209765058972590014010740550818147440,,,,
"May 27, 2025, 10:26:50 AM",35250593209765058972590014010740558684669930,,,,
"May 27, 2025, 9:46:42 AM",35250593209765058972590014010740558616561194,,,,
"May 14, 2025, 1:42:04 PM",35250593209765058972590014010740544974292643,,,,
"May 27, 2025, 6:20:29 PM",35250593209765058972590014010740559355081966,,,,
"May 15, 2025, 9:43:43 AM",35250593209765058972590014010740545665641293,,,,
"May 25, 2025, 10:59:54 AM",35250593209765058972590014010740556631064337,,,,
"May 24, 2025, 12:41:51 PM",35250593209765058972590014010740555704806496,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 26, 2025, 1:58:02 PM",35250593209765058972590014010740557811969409,,,,
"May 25, 2025, 12:12:30 PM",35250593209765058972590014010740556747992281,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 20, 2025, 9:54:26 AM",35250593209765058972590014010740551019238256,,,,
"May 20, 2025, 10:04:16 AM",35250593209765058972590014010740551035152107,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 15, 2025, 11:48:50 AM",35250593209765058972590014010740545916395379,,,,
"May 25, 2025, 9:50:12 AM",35250593209765058972590014010740556522760146,,,,
"May 13, 2025, 10:13:41 AM",35250593209765058972590014010740543582003633,,,,
"May 19, 2025, 10:51:57 AM",35250593209765058972590014010740550139394028,,,,
"May 14, 2025, 5:22:11 PM",35250593209765058972590014010740545219438718,,,,
"May 10, 2025, 11:02:13 AM",35250593209765058972590014010740540216930793,,,,
"May 8, 2025, 11:45:30 AM",35250593209765058972590014010740536831879119,,,,
"May 13, 2025, 10:10:00 AM",35250593209765058972590014010740543576641453,,,,
"May 10, 2025, 11:02:13 AM",35250593209765058972590014010740540216930793,,,,
"May 27, 2025, 9:46:42 AM",35250593209765058972590014010740558616561194,,,,
"May 19, 2025, 7:31:33 AM",35250593209765058972590014010740549904575159,,,,
"May 27, 2025, 1:17:04 PM",35250593209765058972590014010740558898498304,,,,
"May 15, 2025, 8:40:29 AM",35250593209765058972590014010740545570682286,,,,
"May 14, 2025, 7:34:28 AM",35250593209765058972590014010740544368213426,,,,
"May 8, 2025, 12:44:41 PM",35250593209765058972590014010740537003210548,,,,
"May 14, 2025, 9:04:42 AM",35250593209765058972590014010740544540984464,,,,
"May 7, 2025, 4:48:32 PM",35250593209765058972590014010740535979194519,,,,
"May 25, 2025, 3:19:00 PM",35250593209765058972590014010740557066491123,,,,
"May 15, 2025, 8:18:56 AM",35250593209765058972590014010740545551433039,,,,
"May 15, 2025, 10:59:33 AM",35250593209765058972590014010740545794782748,,,,
"May 25, 2025, 8:59:16 AM",35250593209765058972590014010740556458331731,,,,
"May 8, 2025, 11:47:44 AM",35250593209765058972590014010740536866818590,,,,
"May 15, 2025, 2:46:19 PM",35250593209765058972590014010740546177043719,,,,
"May 19, 2025, 9:08:31 AM",35250593209765058972590014010740550037081128,,,,
"May 20, 2025, 12:45:31 PM",35250593209765058972590014010740551313719215,,,,
"May 10, 2025, 10:07:01 AM",35250593209765058972590014010740540066176975,,,,
"May 7, 2025, 9:54:00 AM",35250593209765058972590014010740535221687919,,,,
"May 7, 2025, 5:09:45 PM",35250593209765058972590014010740535998291133,,,,
"May 10, 2025, 8:04:24 AM",35250593209765058972590014010740539814768864,,,,
"May 7, 2025, 3:23:08 PM",35250593209765058972590014010740535830542449,,,,
"May 8, 2025, 7:55:00 AM",35250593209765058972590014010740536442043893,,,,
"May 9, 2025, 12:41:28 PM",35250593209765058972590014010740538607481189,,,,
"May 10, 2025, 10:40:30 AM",35250593209765058972590014010740540144611352,,,,
"May 9, 2025, 10:19:35 AM",35250593209765058972590014010740538293972916,,,,
"May 8, 2025, 2:12:04 PM",35250593209765058972590014010740537244800882,,,,
"May 14, 2025, 11:42:31 AM",35250593209765058972590014010740544781905910,,,,
"May 16, 2025, 8:51:02 AM",35250593209765058972590014010740546950689876,,,,
"May 10, 2025, 11:00:53 AM",35250593209765058972590014010740540205818440,,,,
"May 26, 2025, 9:15:24 PM",35250593209765058972590014010740558324797490,,,,
"May 24, 2025, 11:00:49 AM",35250593209765058972590014010740555538857472,,,,
"May 20, 2025, 10:52:22 AM",35250593209765058972590014010740551086069339,,,,
"May 27, 2025, 6:29:48 PM",35250593209765058972590014010740559361915814,,,,
"May 15, 2025, 2:46:19 PM",35250593209765058972590014010740546177043719,,,,
"May 16, 2025, 11:00:27 AM",35250593209765058972590014010740547211800171,,,,
"May 13, 2025, 8:41:27 AM",35250593209765058972590014010740543395231440,,,,
"May 26, 2025, 7:20:02 PM",35250593209765058972590014010740558165478123,,,,
"May 19, 2025, 1:51:56 PM",35250593209765058972590014010740550372024645,,,,
"May 25, 2025, 1:08:39 PM",35250593209765058972590014010740556851787958,,,,
"May 26, 2025, 1:56:54 PM",35250593209765058972590014010740557806799126,,,,
"May 26, 2025, 11:59:17 AM",35250593209765058972590014010740557689456350,,,,
"May 23, 2025, 11:33:34 AM",35250593209765058972590014010740554477069218,,,,
"May 16, 2025, 8:00:14 AM",35250593209765058972590014010740546863104632,,,,
"May 27, 2025, 9:45:47 AM",35250593209765058972590014010740558600107928,,,,
"May 15, 2025, 8:18:56 AM",35250593209765058972590014010740545551433039,,,,
"May 26, 2025, 7:58:08 PM",35250593209765058972590014010740558239444928,,,,
"May 19, 2025, 9:05:19 AM",35250593209765058972590014010740550028637887,,,,
"May 27, 2025, 8:24:46 AM",35250593209765058972590014010740558433043712,,,,
"May 20, 2025, 12:45:31 PM",35250593209765058972590014010740551313719215,,,,
"May 13, 2025, 1:27:37 PM",35250593209765058972590014010740543872741734,,,,
"May 25, 2025, 9:40:21 AM",35250593209765058972590014010740556505989645,,,,
"May 26, 2025, 9:00:15 AM",35250593209765058972590014010740557358435045,,,,
"May 27, 2025, 5:27:46 PM",35250593209765058972590014010740559275304187,,,,
"May 27, 2025, 9:45:47 AM",35250593209765058972590014010740558600107928,,,,
"May 15, 2025, 11:49:41 AM",35250593209765058972590014010740545928991605,,,,
"May 16, 2025, 12:17:29 PM",35250593209765058972590014010740547266717225,,,,
"May 26, 2025, 8:44:51 AM",35250593209765058972590014010740557344409683,,,,
"May 15, 2025, 8:14:27 AM",35250593209765058972590014010740545541830523,,,,
"May 16, 2025, 4:08:10 PM",35250593209765058972590014010740547565056565,,,,
"May 26, 2025, 2:35:38 PM",35250593209765058972590014010740557864527842,,,,
"May 2, 2025, 10:30:26 AM",35250593209765059006590014013770564373708222,,,,
"May 16, 2025, 4:08:10 PM",35250593209765058972590014010740547565056565,,,,
"May 16, 2025, 7:26:28 AM",35250593209765058972590014010740546811006761,,,,
"May 16, 2025, 10:04:47 AM",35250593209765058972590014010740547098903152,,,,
"May 24, 2025, 12:40:52 PM",35250593209765058972590014010740555697424104,,,,
"May 14, 2025, 9:54:48 AM",35250593209765058972590014010740544632322417,,,,
"May 25, 2025, 8:59:16 AM",35250593209765058972590014010740556458331731,,,,
"May 16, 2025, 12:18:30 PM",35250593209765058972590014010740547271964847,,,,
"May 16, 2025, 12:35:10 PM",35250593209765058972590014010740547306440644,,,,
"May 14, 2025, 12:21:21 PM",35250593209765058972590014010740544829498040,,,,
"May 19, 2025, 11:37:12 AM",35250593209765058972590014010740550186745923,,,,
"May 19, 2025, 11:10:27 AM",35250593209765058972590014010740550143018582,,,,
"May 26, 2025, 7:08:10 PM",35250593209765058972590014010740558158370746,,,,
"May 20, 2025, 11:50:16 AM",35250593209765058972590014010740551184049057,,,,
"May 25, 2025, 6:57:47 PM",35250593209765058972590014010740557260341107,,,,
"May 24, 2025, 12:23:00 PM",35250593209765058972590014010740555669930645,,,,
"May 19, 2025, 1:17:16 PM",35250593209765058972590014010740550322443660,,,,
"May 15, 2025, 10:57:17 AM",35250593209765058972590014010740545783300666,,,,
"May 14, 2025, 9:04:42 AM",35250593209765058972590014010740544540984464,,,,
"May 26, 2025, 8:34:37 PM",35250593209765058972590014010740558306344101,,,,
"May 13, 2025, 10:34:48 AM",35250593209765058972590014010740543603016968,,,,
"May 14, 2025, 1:29:31 PM",35250593209765058972590014010740544958938348,,,,
"May 27, 2025, 11:34:18 AM",35250593209765058972590014010740558726389418,,,,
"May 23, 2025, 12:15:42 PM",35250593209765058972590014010740554541918977,,,,
"May 24, 2025, 8:27:38 AM",35250593209765058972590014010740555289923132,,,,
"May 16, 2025, 1:02:05 PM",35250593209765058972590014010740547357184700,,,,
"May 24, 2025, 11:43:44 AM",35250593209765058972590014010740555599760495,,,,
"May 24, 2025, 11:47:59 AM",35250593209765058972590014010740555614556873,,,,
"May 27, 2025, 9:42:21 AM",35250593209765058972590014010740558583475111,,,,
"May 19, 2025, 8:29:10 PM",35250593209765058972590014010740550818147440,,,,
"May 24, 2025, 9:13:18 AM",35250593209765058972590014010740555368215521,,,,
"May 24, 2025, 12:23:54 PM",35250593209765058972590014010740555675281327,,,,
"May 27, 2025, 5:27:46 PM",35250593209765058972590014010740559275304187,,,,
"May 24, 2025, 11:47:59 AM",35250593209765058972590014010740555614556873,,,,
"May 14, 2025, 8:58:34 AM",35250593209765058972590014010740544521511165,,,,
"May 27, 2025, 6:43:23 PM",35250593209765058972590014010740559387326328,,,,
"May 20, 2025, 3:37:48 PM",35250593209765058972590014010740551637619429,,,,
"May 14, 2025, 9:24:26 AM",35250593209765058972590014010740544574782775,,,,
"May 13, 2025, 8:02:10 AM",35250593209765058972590014010740543314217549,,,,
"May 20, 2025, 10:49:18 AM",35250593209765058972590014010740551075833288,,,,
"May 19, 2025, 12:38:25 PM",35250593209765058972590014010740550240012879,,,,
"May 14, 2025, 10:22:06 AM",35250593209765058972590014010740544675413562,,,,
